country_code,country_name,year,SI.POV.GINI,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GDP.MKTP.CD,NV.AGR.TOTL.ZS,NV.IND.TOTL.ZS,NY.GDP.PCAP.PP.CD,SP.URB.TOTL,SP.URB.GROW,SP.RUR.TOTL,NV.SRV.TOTL.ZS,SP.POP.TOTL,SP.DYN.TFRT.IN,SP.POP.DPND,SH.XPD.CHEX.PC.CD,SH.XPD.GHED.GD.ZS,SH.XPD.CHEX.GD.ZS,SE.PRM.ENRL,SH.XPD.PVTD.CH.ZS,SE.SEC.ENRL,SE.XPD.TOTL.GD.ZS,SL.TLF.CACT.ZS,SL.TLF.CACT.MA.ZS,SL.TLF.CACT.FE.ZS,SL.UEM.TOTL.ZS,SL.UEM.TOTL.MA.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.1524.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.AGR.EMPL.ZS,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,BX.KLT.DINV.WD.GD.ZS,FR.INR.DPST,BN.CAB.XOKA.GD.ZS,PA.NUS.FCRF,IT.NET.USER.ZS,EG.ELC.ACCS.ZS,AG.LND.FRST.ZS,AG.LND.AGRI.ZS,ER.H2O.FWTL.K3,ER.H2O.FWST.ZS,EG.FEC.RNEW.ZS,EG.ELC.RNEW.ZS,EN.ATM.PM25.MC.M3,EG.USE.COMM.FO.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,AG.PRD.CROP.XD,AG.YLD.CREL.KG,SG.GEN.PARL.ZS,SE.ENR.PRIM.FM.ZS,year_feature,urbanization_rate,log_gdp_per_capita,trade_openness,health_to_edu_ratio,gender_labor_gap,economic_diversity
BFA,Burkina Faso,2014,35.3,4.32684561452976,764.861675106225,13943016076.7436,23.6937727725999,24.9295392471244,1661.31773793757,4626895.0,4.06394733568158,13602566.0,42.4959291277041,18229461.0,5.595,93.0770765719936,38.24516678,1.62685239,5.00027227,2594024.0,43.8604393,841886.0,4.05329990386963,65.624,73.97,57.676,4.251,4.103,4.431,6.975,21.4029583973468,41.1980468141539,37.3990108303029,26.932004154154,31.8915583395886,2.56255154786841,7.25833333333333,-7.16454946786701,493.757329875312,6.0,19.2,23.8173245614035,48.686932748538,0.818,7.820267686,78.9,6.23128342245989,49.9195641760489,0.0,4.7,58.4,99.64,1225.8,27.3014211881067,0.974290013313293,2014.0,25.381414184434746,6.641001572632643,58.8235624937426,1.2336299776945467,16.293999999999997,0.6400237284906587
BFA,Burkina Faso,2018,43.0,6.60456906812341,777.465618514048,15890066221.2882,20.9974732840091,25.5894433780973,2073.3235382155,5330964.0,3.10525103527391,15107324.0,43.5508126426667,20438288.0,4.921,90.1476828833865,38.91588593,2.12517428,4.9995389,3206060.0,42.30843353,1281007.0,5.488609790802,56.544,63.851,49.536,4.695,4.746,4.633,7.991,22.0975955830526,44.0203388479867,33.882049104524,28.0789061419219,32.5167194817269,1.68919942943091,5.39333333333333,-4.18372491409563,555.446458398226,8.5,14.4,23.0862573099415,51.1961505847953,0.818,7.820267686,73.7,9.7853170189099,58.1036119011901,0.0,67.47999999999999,62.3,107.71,1152.3,11.0236220472441,0.983500003814697,2018.0,26.083221843238537,6.657324826540357,60.5956256236488,0.9108934849728976,14.314999999999998,0.6316976411013703
BFA,Burkina Faso,2021,37.4,6.94252492572348,895.535288442991,19697516284.3787,17.2902157538449,28.5306243008568,2486.43093147762,5897239.0,4.08275479819578,16098004.0,45.3590661191773,21995243.0,4.361,85.5143844798844,57.22399521,2.74351549,6.40747881,3289736.0,39.09840012,1370452.0,5.24913346712028,49.712,56.283,43.385,5.2,5.098,5.327,8.645,22.6382849062672,44.431771270735,32.9299438229978,32.797073516181,29.6232851445985,-0.405926078113797,5.3,0.392208859644244,554.530675033104,12.5631,19.0,22.5380116959064,52.6708998538012,0.818,7.820267686,71.2,13.982068141064,17.821344288940544,0.0,73.36,67.6,111.24,1095.7,6.2992125984252,1.01706540584564,2021.0,26.811429180391418,6.798537654727831,62.4203586607795,1.2206736312070188,12.898000000000003,0.6186578476717759
BGD,Bangladesh,2000,33.4,5.29329471892532,396.670730249751,53369787318.6245,22.7181480755923,22.2793826819325,1511.90500588844,31368347.0,3.37231349221847,103175957.0,50.566324299804,134544304.0,3.279,68.8735107703625,8.27585602,0.50841981,1.80504513,472879.79896972794,64.02439117,10329065.0,2.12508010864258,58.121,86.561,28.615,3.27,3.251,3.331,9.746,10.0468110409437,29.0953681070747,60.8578229612426,12.3442012279919,16.9775131339119,0.525362089236087,8.68666666666667,-0.573042663299639,52.1416666666667,0.0710394,32.0,14.7524629330875,72.2132595836214,2.5548246841999998,7.831522167599999,60.2,8.80736795383933,53.2073315873939,57.8517474110589,16.8,81.2,62.5,3384.4,9.09090909090909,0.9703619956970219,2000.0,23.314511330037426,5.98562435194361,29.321714361903798,0.8494009814778202,57.94600000000001,0.6091478032623081
BGD,Bangladesh,2005,33.2,6.53594493875502,480.08585075452,69476001239.419,18.5710395455964,23.2998442190711,2019.73839563431,36869174.0,3.11259205915081,107846612.0,52.8799568974096,144715786.0,2.846,65.1910648619481,11.31403732,0.45040676,2.05873919,16219478.0,68.66895294,10109395.0,3.4835685156999263,58.113,86.88,29.184,4.25,3.333,6.995,8.79,14.5176953784219,37.4060312461386,48.0762733754395,14.3928418979283,20.0040929665367,1.17065167448603,5.53416666666667,-0.250074173604546,64.327475,0.241637,44.2,14.6296005223938,71.5295382960744,1.206106,3.3150876155999995,50.6,3.76710775047259,54.6647870982674,62.4217764378947,30.2,82.6,70.97,3681.6,14.7826086956522,1.04550004005432,2005.0,25.476953841096506,6.176045738076536,34.396934864464995,0.5909857035168299,57.696,0.5896446591409239
BGD,Bangladesh,2010,32.1,5.57178818533122,757.385280361508,115275540051.262,17.0011812592919,24.9564767264585,2833.69544368864,42198665.0,2.38215024620493,110003316.0,53.4982962820487,152201981.0,2.38,61.9686828582303,20.62105751,0.47062662,2.28807664,16987106.0,70.44635773,11334055.0,3.816392043115884,58.576,82.151,35.723,3.379,2.945,4.345,6.289,17.6272313781664,35.0663932445795,47.3063771375124,16.0241126856916,21.7787299851405,1.06896766308322,7.21083333333333,1.82909794723497,69.6492916666667,3.7,55.3,14.5067373434739,70.9917799800261,35.87,5.723339482,40.3,2.19929487807267,42.1588186962047,72.7422895640712,40.0,90.1,89.65,4288.3,18.5507246376812,1.05883538722992,2010.0,27.7254374238401,6.63119154194643,37.8028426708321,0.5995392019872008,46.428,0.5858208738201203
BGD,Bangladesh,2016,32.4,7.11347821270093,1649.28380858601,265224515675.034,13.4647923176039,31.0691513830358,4579.13228682862,48043194.0,2.0230746254932,112768738.0,51.2078039865767,160811932.0,2.227,55.3718768318608,39.30647659,0.4755646,2.38938212,1646310.2,73.93395233,15787818.0,1.28183996677399,56.09,80.134,33.497,4.35,3.067,7.235,10.956,20.4595259069442,36.8757281675599,42.6647475948154,13.9212044814459,17.4129456531683,0.879528340271998,6.19916666666667,0.351171861174517,78.4680916666667,18.1,75.9,14.4687716063609,70.6323269570562,35.87,5.723339482,30.2,1.82170924803526,63.6784141329752,0.0,66.1,94.0,100.55,4601.0,20.0,0.9936120152473435,2016.0,29.87539133601106,7.40870255730707,31.334150134614198,1.864025293276948,46.637,0.5888464204616162
BGD,Bangladesh,2022,30.9,7.09982877575158,2716.48592780431,460131689083.083,11.2176010351595,33.9200804971876,8450.54902533941,53650523.0,1.89472085102334,115734374.0,51.0380826788136,169384897.0,2.179,53.6222137721463,61.09237671,0.1549108,2.39038587,17162365.0,74.99995422,16070344.0,2.08538657806243,61.873,81.386,43.687,4.593,4.423,4.888,10.985,20.5456026596011,43.7922328425863,35.6621644978126,12.8822264348985,20.897740835675,0.355308723397177,5.55522939207449,-3.13772027380242,91.7454544396961,41.6165,99.4,14.458774758176,72.3706433287272,35.87,5.723339482,29.020000000000003,5.7344804602979815,34.2882862886586,0.0,99.2,100.0,119.1,5005.3,20.8571428571429,0.9910594344139095,2022.0,31.673734760425543,7.907462440621077,33.7799672705735,1.1462555169128161,37.699,0.5803907427584828
BGR,Bulgaria,2001,32.7,3.82370364608695,1770.90704918691,14183446025.7389,10.6032532421664,23.9808817257269,6961.03996834328,5542063.0,-0.63229130442258,2467079.0,53.4910733280046,8009142.0,1.21,47.1201047475104,119.82997894,3.84590173,6.85958815,374361.0,43.9397583,695474.0,3.38423991203308,51.474,56.635,46.664,19.921,20.861,18.858,39.087,32.7673743710431,57.5390368386477,9.69355269522029,34.8813174225009,44.2000513252659,5.73162685921139,2.91938333333333,-5.6731506146362,2.18470833333333,7.6123,88.6,30.834312573443,49.6971888276236,5.8334,43.11774706,7.2,4.93768195050946,25.1478971593063,73.1870043247948,78.6,93.0,74.03,2898.5,26.25,0.974650025367737,2001.0,69.19671295626922,7.47981167447707,79.0813687477668,2.0269213555486694,9.970999999999997,0.5425169862290233
BGR,Bulgaria,2003,28.9,5.23715364977618,2719.49436859287,21144957990.4681,9.09562775017386,24.3194023807744,8417.47073315879,5425689.0,-0.368563396885562,2349638.0,53.852620036115,7775327.0,1.26,45.9458054217853,195.74369812,4.37132454,7.19987392,333016.0,39.28796387,707251.0,3.99845004081726,50.16,55.846,44.865,13.733,14.2,13.192,27.057,32.1296216257335,56.7308643170557,11.1395140572108,34.4169458788193,44.5969394925382,9.91625852839807,2.93229166666667,-4.83403725480626,1.73270166666667,12.04,89.6,32.0272133860439,48.9657074561,6.51132,48.12861261,9.2,7.74882629107981,25.4532398256574,74.1176397918123,80.3,93.6,69.06,2371.3,26.25,0.984539985656738,2003.0,69.78084651616582,7.908568895934082,79.0138853713575,1.8006662197856016,10.980999999999995,0.53066752589959
BGR,Bulgaria,2006,35.7,6.80258943603174,4523.1465578805,34380536495.6739,6.09628492053004,25.370402523961,11408.0495155875,5359292.0,-0.161253174497776,2241730.0,52.9401118883602,7601022.0,1.44,44.7386390684655,294.10891724,3.63341045,6.52544546,273045.0,44.31307602,662510.0,3.90346002578735,52.014,57.678,46.742,8.951,8.647,9.3,19.578,34.4725699858013,57.4194306605801,8.10796741777638,46.9778786308931,64.0695841229168,22.9038783511231,3.17256666666667,-17.0539269972642,1.55926666666667,27.09,91.2,33.0682132007733,47.7768572217619,6.27918,46.412743,10.0,10.0321314050128,25.3339270509453,72.3362033247756,82.9,94.6,71.88,3572.5,22.0833333333333,0.986199975013733,2006.0,70.5075185942101,8.41718423235242,111.0474627538099,1.6717080274656537,10.936,0.5110571043641288
BGR,Bulgaria,2007,36.1,6.65438792422609,5888.57081403932,44431257128.8618,4.65178489194212,26.2601834036365,12822.3130489488,5333378.0,-0.484706826927714,2211960.0,53.9231720397525,7545338.0,1.49,44.7751193693499,361.23498535,3.43214798,6.15651751,267584.0,44.25252914,633343.0,3.680340051651,53.547,59.435,48.069,6.878,6.52,7.29,15.183,35.50029073368,56.9553685667165,7.54434069960347,52.3550343456585,71.1775233150947,31.2286245169024,3.68195,-25.74090199742,1.42905,33.64,91.7,33.407605192892,47.1043182027438,6.2018,45.84078646,8.8,7.57756888468023,24.6687943735139,77.7529226245004,83.8,95.0,53.3,2523.7,21.6666666666667,0.987929999828339,2007.0,70.68441466770608,8.680938407104348,123.53255766075321,1.672812137899645,11.366,0.49715933067910445
BGR,Bulgaria,2008,33.6,6.12955841579208,7271.30338858025,54480684188.4442,5.86962692201849,24.9905785476636,14346.8758795014,5312383.0,-0.394429805799949,2180178.0,53.2162517660805,7492561.0,1.56,45.0373435453245,455.54058838,3.48064542,6.28281593,262701.0,44.59651566,593321.0,4.2190899848938,54.862,61.247,48.92,5.609,5.48,5.759,12.804,36.4279410525569,56.1012141020922,7.47084484535092,52.4776590469711,72.2110884683881,18.8997638100665,4.44464166666667,-21.7973306729886,1.33711666666667,39.67,92.3,33.7409078353743,46.9662093729859,6.425,47.4905758,9.9,7.58196593911673,23.8749930848315,76.1825440627075,84.7,95.3,82.73,4094.3,21.6666666666667,0.994979977607727,2008.0,70.90209876169176,8.89182835508885,124.6887475153592,1.4891400639700143,12.326999999999998,0.5061501288342275
BGR,Bulgaria,2009,33.8,-3.34714149737695,6988.27316296465,52023801230.12,4.23578565966123,26.5673405144322,14180.7280705653,5308017.0,-0.082219130088333,2136426.0,56.0934493454046,7444443.0,1.66,45.5120491818659,459.30020142,3.54883742,6.59577608,261007.0,46.19471741,554835.0,4.27429008483887,54.1,60.587,48.062,6.817,6.984,6.622,16.263,35.2371388548362,57.6739381644929,7.08889240203446,42.2188500872454,50.473795516392,7.4901573261348,6.1775,-8.18150231666307,1.40669166666667,45.0,92.9,34.0899042004421,46.3338246131172,6.1203,45.23837682,11.6,10.0107066381156,23.2099399887774,73.474213431802,85.6,95.7,75.48,3413.0,20.8333333333333,0.998669981956482,2009.0,71.30173473018733,8.852131847412819,92.6926456036374,1.5431278525983911,12.525000000000006,0.48745425546543086
BGR,Bulgaria,2010,35.7,1.55535979911015,6853.94805511171,50689051382.4361,4.03250076157469,23.7541772436849,14955.9157788275,5288958.0,-0.35970681350484,2106641.0,59.500569647052,7395599.0,1.57,46.2076375688598,484.75228882,3.91909194,7.09477949,260340.0,44.76433182,531980.0,3.85746002197266,53.503,59.608,47.819,10.279,10.858,9.607,21.95,32.9792694633181,60.2057777786408,6.81495275804104,50.0980449379877,53.2824773832047,3.63569636783254,4.076075,-1.9030145044976,1.47739166666667,46.23,93.5,34.4233603537214,46.5364775239499,5.96,44.05351467,14.3,13.7701541165627,22.9310518892306,73.8617612563767,86.6,96.2,87.54,4031.0,20.8333333333333,0.996879994869232,2010.0,71.5149374648355,8.832726014303475,103.3805223211924,1.839236038633477,11.788999999999994,0.45914091256946277
BGR,Bulgaria,2011,34.3,2.09017507758604,7849.58061302818,57681293006.9721,4.66136906796064,25.0301012066171,15747.4201648316,5335633.0,0.878627709438502,2012695.0,57.5905061435305,7348328.0,1.51,47.1333798260468,555.86419678,3.84521842,7.10250568,255086.0,45.85725403,523355.0,3.54690003395081,52.551,58.296,47.201,11.26,12.263,10.107,25.056,31.4547111814566,61.7662029438732,6.77905227724994,58.7882075157955,58.6298963704946,3.64730034700454,3.36826666666667,0.47240619236303,1.40645833333333,47.98,94.1,34.6002210759027,46.8680913780398,6.385,47.19491463,13.2,9.26997657341969,26.1914143794342,75.7563706188327,87.5,96.6,87.97,4251.2,20.8333333333333,0.995130002498627,2011.0,72.61016383590933,8.968342771484373,117.4181038862901,2.002454428378316,11.094999999999999,0.4795450132913953
BGR,Bulgaria,2012,36.0,0.748815411928831,7431.95789508871,54297052002.2338,4.43014002376589,25.3837646988557,16327.2877371365,5316384.0,-0.361415513188157,1989504.0,57.1818718497871,7305888.0,1.5,48.1663471826867,558.64794922,3.82989573,7.53903675,252372.0,49.1980896,503786.0,3.47650003433227,53.174,58.774,47.958,12.27,13.522,10.84,28.11,31.3218487221226,62.2380791152315,6.4400721626459,60.3462746942784,63.6250480198959,3.29319904868212,3.08416666666667,-0.973570351440539,1.52205,51.9,94.7,34.777081798084,47.1904937361828,5.7146,42.23963338,15.6,12.7739459550894,23.0863811610061,72.7741429586005,88.4,97.1,78.03,3671.8,22.9166666666667,0.991649985313416,2012.0,72.76848481663009,8.91367916011739,123.9713227141743,2.1685708832296964,10.816000000000003,0.48023383884567494
BGR,Bulgaria,2013,36.6,-0.542751388861134,7795.98092108928,55819262374.9039,4.51541694501881,23.5074812631202,16893.8166887927,5224175.0,-1.74964823578273,1935830.0,58.1902311834487,7160005.0,1.54,49.3086554346026,547.45483398,4.03953886,7.14167452,253675.0,43.43709183,519569.0,4.05766010284424,53.937,59.738,48.534,12.941,13.899,11.843,28.374,30.1870377834591,63.1531729460259,6.65978927051495,64.5649786514052,65.1237043350767,3.56335772880844,2.41330833333333,1.21578102455384,1.47356666666667,53.0615,95.3,34.9539425202653,46.0114222549742,5.468,40.41688225,18.2,17.5077941344288,21.490052956786,70.5070300061083,89.4,97.5,102.83,4561.0,24.5833333333333,0.991360008716583,2013.0,72.96328703681073,8.961491876351275,129.6886829864819,1.7600475000343183,11.204,0.4673413818943165
BGR,Bulgaria,2014,37.4,0.949449090947894,8069.60005667684,57080897012.1077,4.55871704995626,23.4443018802846,17990.8269577441,5169684.0,-1.04853258518919,1903888.0,58.7280722436486,7073572.0,1.62,50.5579218085755,605.25891113,4.47450733,7.68306208,258840.0,41.76141357,518914.0,3.3732103892243215,53.966,59.962,48.388,11.424,12.31,10.402,23.774,30.1152460823052,62.8768513291939,7.00793618794183,64.5508109503852,65.69756616486,1.91587739023798,1.65581666666667,2.19248481630297,1.47418333333333,55.4904,95.9,35.1308032424466,45.8456153279293,5.376,39.73686156,17.1,16.7400715940198,21.9921500133613,71.9161104454373,90.7,97.8,101.26,4860.7,20.0,0.992529988288879,2014.0,73.08448970336346,8.99598311496522,130.2483771152452,2.2776705848361685,11.574000000000005,0.4656669921316452
BGR,Bulgaria,2015,38.6,3.39755336780412,7268.65445473873,50765918159.1476,4.06197577427238,24.0301394911987,18901.1716985864,5105682.0,-1.24575275865969,1878543.0,58.2751717161103,6984225.0,1.64,51.7845407318803,521.41906738,4.13284254,7.39363575,261793.0,44.10270309,501398.0,4.810938412753375,54.209,60.111,48.725,9.143,9.777,8.417,21.653,29.8949649067065,63.2491845626966,6.85585053059693,63.7864172382015,62.9502249747481,4.37575066215901,0.613891666666667,0.0183981701477746,1.7644,56.6563,96.6,35.3076639646279,46.1670965364775,5.6294,41.60987508,17.9,18.7939951652548,20.7936901250081,36.0044540423489,92.3,98.1,97.03,4669.6,20.4166666666667,0.989920020103455,2015.0,73.10305724686704,8.89146403910068,126.7366422129496,1.5368385781867673,11.385999999999996,0.4651055097432766
BGR,Bulgaria,2016,40.6,3.02662841229517,7822.49923292968,53929397039.2106,4.0548985296075,24.4597736962039,20745.4005041383,5044786.0,-1.19988025388411,1849353.0,57.5930646010408,6894139.0,1.67,52.9074899638477,562.34082031,4.11281013,7.45975018,261969.0,44.866642,487087.0,3.35542799351634,53.31,59.64,47.437,7.575,8.097,6.966,17.224,29.7897843194404,63.4566187965343,6.75356376354627,63.8609305294392,58.9445838270742,2.75996039584459,0.173383333333333,3.10225979122961,1.76804166666667,59.8255,97.3,35.3813559322034,46.2509211495947,5.689,42.05041023,17.7,17.0803242121072,19.979167405734,0.0,94.2,98.4,101.71,4817.8,20.4166666666667,0.989430010318756,2016.0,73.17499690679286,8.964887205695156,122.8055143565134,2.22318887319722,12.203000000000003,0.46973344537814
BGR,Bulgaria,2017,40.4,2.74592676054861,8696.68930427924,59167647387.606,4.04317689807308,23.9892951281784,22316.9752017217,4993096.0,-1.02990764186942,1810372.0,57.9586661145076,6803468.0,1.71,53.9436319509152,624.55499268,4.11801386,7.49624491,264503.0,45.06551361,485586.0,4.07755994796753,55.405,61.667,49.604,6.164,6.354,5.946,12.927,29.8993257555794,63.0866699268238,7.01400431759674,66.9905214172473,62.6439076307563,3.39254658352441,0.0463083333333333,3.24645323045642,1.73545833333333,63.4101,98.1,35.5011053795136,46.3294030950626,5.658,41.82127282,17.1,14.8994782074893,20.0337858184501,0.0,96.0,98.8,108.23,5479.7,23.75,0.993889987468719,2017.0,73.39045322179805,9.070812672156206,129.6344290480036,1.838414396270623,12.063000000000002,0.465676726232902
BGR,Bulgaria,2018,41.3,2.33015213407045,9849.38397225174,66097226262.2191,3.40461542057457,22.2389603260891,23997.2137719712,4939162.0,-1.08604770687718,1771636.0,60.9475532175592,6710798.0,1.73,54.9714988000953,689.90539551,4.22586346,7.33192015,262735.0,42.36348724,489665.0,4.05202007293701,55.316,61.957,49.175,5.211,5.69,4.653,12.676,30.1141200200596,63.3081151838266,6.57773311634806,65.9187143714344,63.2477885591971,2.73817844158842,0.0274583333333333,0.574532429686938,1.65704166666667,64.782,98.7,35.6208548268239,46.3338246131172,5.425,40.09904649,19.6,20.6174819053313,19.7159830127087,0.0,97.4,99.1,108.08,5561.7,23.75,0.99440997838974,2018.0,73.600218632717,9.195265715360849,129.1665029306315,1.8094481315551907,12.782000000000004,0.4370827270878821
BGR,Bulgaria,2019,40.3,3.79331765354152,10353.7204584127,68507731353.9114,3.20205597512235,21.5624567722623,26765.1382137612,4877601.0,-1.25421805522404,1739125.0,61.496655695838,6616726.0,1.79,55.9246760959011,697.8961792,4.19554281,7.09237671,256857.0,40.8444519,480957.0,4.21429014205933,56.548,63.4,50.223,4.23,4.535,3.874,8.898,30.0217645587397,63.3564789835496,6.62175645771062,64.3005878621409,60.95983048427,3.24233477901203,0.0249666666666667,1.65792966363519,1.74704166666667,67.947,99.2,35.7406042741341,46.3983050847458,5.422,40.0768719,19.3,17.928087451441,17.5380256575647,0.0,98.4,99.4,110.9,5774.7,25.8333333333333,0.992929995059967,2019.0,73.71623065546315,9.24519777765773,125.2604183464109,1.6829350782512287,13.177,0.42789442873304684
BGR,Bulgaria,2020,40.5,-3.13323303076419,10760.211975413,70486877546.4901,3.43599846300539,21.843324087593,27352.0308736744,4803232.0,-1.53644759703136,1747464.0,61.5163725088911,6550696.0,1.77,56.5399504860587,856.70440674,5.07583904,8.48235893,248354.0,38.13097763,472538.0,4.48297023773193,55.726,62.692,49.307,5.125,5.433,4.765,14.214,30.3211304137418,63.0931951186621,6.58570634759464,56.4751229374987,53.9487769087506,4.69684587434935,0.0133083333333333,0.363188169076086,1.71633333333333,70.1625,99.7,35.8603537214444,46.4904200442152,4.969,36.72850913,21.1,19.5452225548412,17.1474236131426,0.0,99.4,99.8,89.77,4373.4,26.6666666666667,0.994620025157928,2020.0,73.32399488542897,9.28370346449286,110.4238998462493,1.8921292090244797,13.384999999999998,0.4327729301253802
BGR,Bulgaria,2021,39.0,7.82817232822165,12966.1457543396,84374613233.36,4.32894729732106,20.7501971561216,30959.1971248,4772895.0,-0.633598562114185,1734406.0,62.4283877983405,6507301.0,1.8,56.7066350040951,1047.45739746,5.54961395,8.61892796,237737.0,35.04782104,476175.0,4.7092399597168,55.293,62.104,49.026,5.267,5.473,5.026,15.823,30.831823613181,62.8763033610737,6.29187302574537,61.8496057085399,59.3644825552826,2.76777565017231,0.0157666666666667,-1.03411436990744,1.653775,75.2714,99.8,35.9801031687546,46.4904200442152,5.212,38.52465075,20.4,22.1918096199125,26.045371164045758,0.0,99.5,99.9,113.36,5949.6,23.75,0.9775859951972962,2021.0,73.34676849895217,9.470174187891326,121.2140882638225,1.830216347802824,13.077999999999996,0.43237670813450046
BGR,Bulgaria,2022,38.2,4.0838640915123,13999.1949530956,90506153293.6733,3.71136413583789,25.3037212349858,35815.2714195186,4750548.0,-0.469305922567666,1714549.0,59.8938030075942,6465097.0,1.78,56.8295907451296,1011.09472656,4.79345798,7.66357517,233548.0,37.4514122,483516.0,4.50109004974365,56.668,63.213,50.649,4.268,4.453,4.056,10.742,30.0045819376856,63.5513493016495,6.44403716109461,69.9794748927614,68.865402348477,5.59173030321881,0.0198833333333333,-2.6843478720356,1.86014166666667,79.1269,100.0,36.0998526160649,46.2601326455416,5.443433862,40.23530092,21.759999999999998,6.351326247396662,23.3403991782069,0.0,99.6,100.0,102.66,5151.2,24.1666666666667,0.9812733292579651,2022.0,73.47991839874946,9.546826533721555,138.8448772412384,1.702604277032063,12.564,0.4634493846590193
BGR,Bulgaria,2023,39.5,1.68151074972904,15853.208636704,102199231384.542,2.52244655399312,22.7029866666098,37435.2763390633,4753221.0,0.0562513687039865,1693375.0,62.4320967681537,6446596.0,1.81,57.1601451805102,643.91757507,3.8361484040000002,5.905016134,232742.0,33.65961952,484824.0,3.81646765354281,56.843,63.153,51.043,4.319,4.409,4.217,12.048,29.5867985753858,64.7353858330036,5.67781559161061,62.0049747441024,57.8945312124535,5.4578492660207,0.0974833333333333,-0.875603454034738,1.80896666666667,80.3896,100.0,36.2196020633751,46.0850221075903,3.16576,9.9021616566,19.34,14.43774985566948,30.804928000879347,0.0,100.0,100.0,95.568,5223.8,24.1666666666667,0.9948880195617684,2023.0,73.73226118093952,9.671190273188396,119.8995059565559,1.5472464776475703,12.11,0.4248248828090444
BIH,Bosnia and Herzegovina,2001,30.0,2.42331317180992,1387.89362942121,5800615374.76094,9.12058070196707,20.9376145916292,4307.12305022967,1791982.0,1.22585460257396,2387456.0,54.5606374041433,4179438.0,1.23,43.9829443434668,105.10999298,4.33064938,7.59561539,1350602.6,41.58247757,323489.4,3.144840334494618,51.725,64.18,40.665,26.289,23.847,29.711,51.798,36.2588613284992,44.9309594009785,18.8101792705223,22.0687199961698,63.967014016925,2.04280429156892,2.050847007840095,-12.8061436346752,2.1856595833,1.20053,99.4,41.22560546875,41.5234375,0.3736,2.480743692,20.3,48.702763677383,37.3614180862172,87.295795445006,99.6,99.1,77.04,3201.7,7.14285714285714,0.9304319977760311,2001.0,42.876147462888554,7.23626275913162,86.0357340130948,2.4152626467825526,23.515000000000008,0.5114158677273724
BIH,Bosnia and Herzegovina,2004,34.0,6.32526794858342,2452.6860917386,10156541220.9704,8.58349407590767,20.2334932914418,5408.16133572381,1815328.0,-0.170072467630351,2325659.0,55.6072712671036,4140987.0,1.221,43.4069313452312,222.27758789,5.16201019,9.06270218,1344199.2,42.70067978,1154696.8,2.750206477252274,51.622,63.928,40.678,29.276,26.814,32.716,58.54,32.7605249246435,47.411245620363,19.8282294549936,22.5362431036544,59.276443078064,8.75886067110945,3.72083333333333,-16.1406064974205,1.57515702795,15.469,99.1,41.1729296875,42.37109375,0.379,2.516600266,20.1,46.9769798868636,38.8647123272337,89.0004667789069,98.9,99.3,102.19,4433.5,16.6666666666667,1.0129940032959,2004.0,43.838051169926395,7.805346700111847,81.81268618171839,3.295280647093279,23.25,0.49838490521646206
BIH,Bosnia and Herzegovina,2007,33.1,5.85911689412598,3931.48948737505,15778734264.3787,7.70495340963332,21.7724374056523,7686.4139346005,1797717.0,-0.523404548361185,2215707.0,52.540030120643,4013424.0,1.19,43.4597776090615,363.86224365,5.27355051,9.5306015,198800.0,44.27066422,333304.0,3.8403923316712985,51.529,63.761,40.673,28.984,26.409,32.566,59.365,32.5798656542198,47.6046590292418,19.8154753165384,27.1015554443826,56.4503034447803,11.6737641903939,3.55583333333333,-9.1904275912974,1.429002741625,27.92,99.7,41.12025390625,41.97265625,0.3896,2.586985392,14.8,33.9557875084861,37.6969528856248,91.070412990263,99.8,99.5,92.89,3223.2,11.9047619047619,0.9882039904594422,2007.0,44.79260103094017,8.277027961661231,83.5518588891629,2.481673922063161,23.088,0.5103419118765092
BIH,Bosnia and Herzegovina,2011,33.0,0.959511709726897,4982.69375768263,18644233537.1093,6.75774539555131,22.1932597066813,9761.51519578686,1723206.0,-1.16145833489124,2018592.0,55.814728624189,3741798.0,1.209,44.6457515662745,456.96905518,6.21122313,9.17856026,170842.0,29.72920227,316241.0,5.193265973174754,51.186,63.706,40.153,27.582,25.994,29.803,59.026,28.8834188080811,51.5064551404601,19.6100408182051,32.0359718110398,55.8003759026157,2.52952738058176,2.79583333333333,-9.47919944225313,1.40693658566639,43.8877,99.7,41.293515625,42.01171875,0.4236,2.812749004,14.2,28.7182591623037,39.4031643248459,93.9960054991762,99.7,99.8,97.55,3724.9,21.4285714285714,0.9767099976539614,2011.0,46.052886874171186,8.513926613491707,87.8363477136555,1.7673965299314238,23.553000000000004,0.49152747694774734
